15782
15693 1.93889662534e+003 9.28803721655e+002 5.88709550447e-001
15692 1.93412109355e+003 9.26651979943e+002 9.01238312042e-001
15691 1.92780556770e+003 9.31939740417e+002 6.49005253500e-001
15690 1.93788196409e+003 9.27345542676e+002 8.68134242723e-001
15689 1.93516498189e+003 9.23783053501e+002 6.58109065254e-001
15688 1.91246920002e+003 9.47213013388e+002 1.10678658883e+000
15687 1.90915577639e+003 9.49942806098e+002 1.10757297274e+000
15686 1.91180000288e+003 9.42147355579e+002 1.00224149096e+000
15685 1.90334496280e+003 9.49777658918e+002 8.51940255878e-001
15684 1.90642198013e+003 9.46994509408e+002 1.12797938375e+000
15683 1.92216839057e+003 9.45139588227e+002 9.87371359417e-001
15682 1.90989339702e+003 9.42425235713e+002 8.49311557047e-001
15681 1.89961693357e+003 9.50330230118e+002 9.37540934661e-001
15680 1.89764029551e+003 9.49066179203e+002 4.02786588174e-001
15679 1.89476256512e+003 9.50412875669e+002 3.63402305776e-001
15678 1.92247341946e+003 9.39071092669e+002 5.29495920584e-001
15677 1.90486778719e+003 9.45625258732e+002 9.43378247519e-001
15676 1.91535726150e+003 9.47686706477e+002 1.01944494613e+000
15675 1.89896185591e+003 9.48410204647e+002 1.06853558901e+000
15674 1.90780428130e+003 9.45668350235e+002 7.87618267623e-001
15673 1.90306238630e+003 9.44524141807e+002 3.47132225743e-001
15672 1.89628842014e+003 9.52066284291e+002 5.93720020284e-001
15671 1.90499014543e+003 9.48712121353e+002 1.10820461904e+000
15670 1.91755062656e+003 9.40595216570e+002 5.89000604494e-001
15669 1.89852916141e+003 9.42957992469e+002 9.16546657137e-001
15668 1.90843874572e+003 9.44721963337e+002 3.51778738352e-001
15667 1.92519036433e+003 9.42757303983e+002 9.11286289138e-001
15666 1.91786918959e+003 9.44715813072e+002 9.16103717571e-001
15665 1.91291664145e+003 9.40634666216e+002 8.77953032638e-001
15664 1.90578463147e+003 9.44001277666e+002 9.21568018706e-001
15663 1.90796731358e+003 9.42065859256e+002 1.11001905555e+000
15662 1.90138462662e+003 9.52344943353e+002 7.43613792219e-001
15661 1.90920598696e+003 9.44902377743e+002 4.36432691628e-001
15660 1.89986180614e+003 9.47348395398e+002 3.23362472099e-001
15659 1.92226358328e+003 9.40390942331e+002 8.06937042866e-001
15658 1.89824207580e+003 9.50687050957e+002 2.92194551605e-001
15657 1.91628146051e+003 9.40026894857e+002 8.01605614879e-001
15656 1.90038757107e+003 9.45714300937e+002 3.20111758266e-001
15655 1.91395565903e+003 9.45666050070e+002 1.03860428749e+000
15654 1.89820989864e+003 9.49844512232e+002 5.50975703223e-001
15653 1.90242671963e+003 9.44607218139e+002 2.93970917499e-001
15652 1.90346992188e+003 9.48344811468e+002 4.55806860338e-001
15651 1.89984702131e+003 9.44438465847e+002 1.06556334828e+000
15650 1.90369108649e+003 9.44951017688e+002 4.12829507878e-001
15649 1.91939376229e+003 9.41013847660e+002 1.04556884569e+000
15648 1.91378856923e+003 9.48547863716e+002 7.70134059529e-001
15647 1.91610011835e+003 9.45695328153e+002 1.10606465080e+000
15646 1.90387515052e+003 9.47110668005e+002 8.43187478590e-001
15645 1.91404186165e+003 9.41836417101e+002 7.68401138412e-001
15644 1.90343164436e+003 9.45834443668e+002 5.07931154344e-001
15643 1.91488708168e+003 9.43118625642e+002 4.87215995846e-001
15642 1.90450655933e+003 9.41172997824e+002 3.58271772408e-001
15641 1.91519149291e+003 9.41092806566e+002 6.00109496362e-001
15640 1.92079254519e+003 9.39895578539e+002 7.45284636566e-001
15639 1.90872921583e+003 9.43570319390e+002 5.73530977268e-001
15638 1.89863841513e+003 9.51317746611e+002 4.52716428410e-001
15637 1.93092868723e+003 9.35651840689e+002 7.32773485092e-001
15636 1.91070862548e+003 9.48451236700e+002 1.04563330135e+000
15635 1.89772185930e+003 9.52244484761e+002 8.50758213627e-001
15634 1.89920560600e+003 9.46746961529e+002 4.96297111942e-001
15633 1.92105807028e+003 9.41250584964e+002 6.35510058616e-001
15632 1.92889019461e+003 9.38992493223e+002 3.31167737564e-001
15631 1.90714532456e+003 9.49083605118e+002 1.07882256148e+000
15630 1.92212711939e+003 9.43362524868e+002 7.90189220724e-001
15629 1.92212901832e+003 9.41775058043e+002 5.56986805335e-001
15628 1.89384498457e+003 9.54864811157e+002 3.82744091376e-001
15627 1.91985490678e+003 9.45451816417e+002 3.60058848299e-001
15626 1.90207984072e+003 9.50913172717e+002 8.48077344973e-001
15625 1.91655988918e+003 9.41701721192e+002 8.96275485200e-001
15624 1.89831894939e+003 9.45671166255e+002 8.97799348524e-001
15623 1.90748103291e+003 9.44120731721e+002 7.79055356116e-001
15622 1.89484285211e+003 9.51677050947e+002 9.03338836877e-001
15621 1.89638029941e+003 9.49197929027e+002 8.56347529917e-001
15620 1.90395439868e+003 9.42050832913e+002 6.78807442340e-001
15619 1.90181155644e+003 9.45872136320e+002 1.11262347702e+000
15618 1.91962575786e+003 9.46449482405e+002 6.63607434903e-001
15617 1.92566314232e+003 9.40810220662e+002 1.09237895883e+000
15616 1.92083087026e+003 9.46030477983e+002 6.02021259256e-001
15615 1.90650181685e+003 9.45303407376e+002 5.65011779585e-001
15614 1.90022899052e+003 9.46563166960e+002 5.43486016972e-001
15613 1.89961751698e+003 9.45920037860e+002 3.18219499202e-001
15612 1.90574330548e+003 9.41968119746e+002 1.11202452664e+000
15611 1.90147008588e+003 9.49491073306e+002 6.99270872155e-001
15610 1.89584336960e+003 9.50721758221e+002 4.80026341947e-001
15609 1.92031785908e+003 9.43002343475e+002 1.05460642834e+000
15608 1.90756552741e+003 9.50821757349e+002 7.09423484158e-001
15607 1.92740775439e+003 9.41268359636e+002 7.11471339413e-001
15606 1.90978849631e+003 9.47227025254e+002 4.85851752396e-001
15605 1.92171964524e+003 9.39410870396e+002 2.97260783115e-001
15604 1.90840738553e+003 9.47524609538e+002 9.27019996886e-001
15603 1.89538533618e+003 9.49968112403e+002 4.01912519798e-001
15602 1.92654877458e+003 9.42201141778e+002 5.56577228264e-001
15601 1.89926858614e+003 9.41712912034e+002 5.31587143448e-001
15600 1.91630715885e+003 9.43590302005e+002 1.00919346794e+000
15599 1.91835962696e+003 9.39855604486e+002 5.07178660598e-001
15598 1.92368323130e+003 9.41534194104e+002 1.01583476824e+000
15597 1.91401166454e+003 9.47135930584e+002 4.32270518645e-001
15596 1.90097648223e+003 9.50432440395e+002 3.00755263453e-001
15595 1.90309447616e+003 9.43321735191e+002 8.55726802379e-001
15594 1.91525641573e+003 9.42202848863e+002 5.00268615743e-001
15593 1.91058368727e+003 9.41420537595e+002 3.64719089029e-001
15592 1.90928808137e+003 9.46091256430e+002 7.55280145444e-001
15591 1.92649129879e+003 9.38955067028e+002 9.39281701682e-001
15590 1.90221214148e+003 9.41747545143e+002 9.48895910639e-001
15589 1.91335224679e+003 9.43593932541e+002 1.11959238432e+000
15588 1.91438890957e+003 9.40075403497e+002 6.95344292897e-001
15587 1.90476968828e+003 9.50379165747e+002 5.73373000102e-001
15586 1.91030649435e+003 9.45081815435e+002 6.78650215673e-001
15585 1.89828842208e+003 9.47033064191e+002 4.64497844420e-001
15584 1.91196831533e+003 9.45180939517e+002 9.86151947585e-001
15583 1.90966380805e+003 9.44101570680e+002 4.81386655529e-001
15582 1.91237761334e+003 9.49106773642e+002 7.47515788011e-001
15581 1.91931971480e+003 9.44342283204e+002 5.77325777734e-001
15580 1.90244870309e+003 9.48629714457e+002 6.04460941582e-001
15579 1.90255203057e+003 9.47531318574e+002 4.59035830540e-001
15578 1.90446474011e+003 9.43072205253e+002 4.55365825039e-001
15577 1.92377344101e+003 9.44006231181e+002 9.77507589351e-001
15576 1.90680911616e+003 9.43100191069e+002 4.42842538412e-001
15575 1.91745047999e+003 9.38599520021e+002 1.04342086793e+000
15574 1.89696356481e+003 9.47499028531e+002 9.39963161959e-001
15573 1.90107473853e+003 9.47834180586e+002 9.83236131719e-001
15572 1.92056807640e+003 9.44708648416e+002 6.69977120579e-001
15571 1.91479355526e+003 9.44442154346e+002 4.04918871502e-001
15570 1.92314851057e+003 9.42812550972e+002 3.69887824722e-001
15569 1.91076378889e+003 9.46448235881e+002 7.62286952632e-001
15568 1.90376986989e+003 9.51529723527e+002 9.50922349073e-001
15567 1.90160506887e+003 9.43947446210e+002 7.59814878000e-001
15566 1.89454112441e+003 9.54659285557e+002 3.43110042268e-001
15565 1.91091771621e+003 9.43727315522e+002 8.07399520719e-001
15564 1.90354094008e+003 9.40754170143e+002 6.82191522176e-001
15563 1.91821059874e+003 9.42763092459e+002 1.06626181232e+000
15562 1.91414928384e+003 9.39122207536e+002 2.87449121453e-001
15561 1.91796651836e+003 9.46702688407e+002 1.01484895829e+000
15560 1.90034868643e+003 9.49110334213e+002 4.85042772596e-001
15559 1.91902356425e+003 9.45486682471e+002 4.72031140325e-001
15558 1.91067385643e+003 9.50019614434e+002 3.94916895187e-001
15557 1.89713638998e+003 9.50686707081e+002 8.13501562289e-001
15556 1.90428176626e+003 9.44143100121e+002 5.88009828199e-001
15555 1.90060481261e+003 9.42637502213e+002 8.88373314580e-001
15554 1.89960307017e+003 9.52458990448e+002 1.04162505936e+000
15553 1.92405976574e+003 9.39344220651e+002 1.08020760796e+000
15552 1.81268886986e+003 9.96047860896e+002 4.93948127210e-001
15551 1.82073205775e+003 9.98090708453e+002 5.61795145731e-001
15550 1.81382212735e+003 1.00256994563e+003 4.88074640966e-001
15549 1.81236123614e+003 1.00298389762e+003 8.15029533886e-001
15548 1.81143353344e+003 9.98935867678e+002 1.11944507602e+000
15547 1.81481623079e+003 9.96887651389e+002 6.58067201048e-001
15546 1.81974505036e+003 9.98879371529e+002 7.01609690198e-001
15545 1.81684674718e+003 1.00049155542e+003 6.91642980341e-001
15544 1.81388138962e+003 9.95890188616e+002 7.08995802579e-001
15543 1.81294597516e+003 9.99964509387e+002 7.09650802111e-001
15542 1.81833722379e+003 1.00041813797e+003 8.00661055906e-001
15541 1.81583137542e+003 9.97987002453e+002 8.34449625661e-001
15540 1.81760807380e+003 1.00141500315e+003 4.26123928199e-001
15539 1.82147918265e+003 9.98735383754e+002 3.02168730573e-001
15538 1.81625483699e+003 9.99289151543e+002 5.34829830617e-001
15537 1.81318858230e+003 9.97567667776e+002 1.10593839785e+000
15536 1.81176377996e+003 1.00071623532e+003 6.91321292769e-001
15535 1.81021197386e+003 9.97304370295e+002 8.23917170953e-001
15534 1.81743306253e+003 9.99292188727e+002 6.43404508199e-001
15533 1.81978094082e+003 9.97237278553e+002 7.16084796980e-001
15532 1.81949274682e+003 1.00000906989e+003 4.20047665992e-001
15531 1.81744597932e+003 9.96819149708e+002 4.43516787208e-001
15530 1.81448239197e+003 9.99224051516e+002 9.95902823886e-001
15529 1.80741450213e+003 1.00376301618e+003 9.23862380245e-001
15528 1.81567083252e+003 1.00017496221e+003 5.26176457980e-001
15527 1.81089842050e+003 1.00134641937e+003 3.37409033453e-001
15526 1.82084404209e+003 9.99063445511e+002 4.12699585258e-001
15525 1.81109529811e+003 1.00387351909e+003 7.32246049674e-001
15524 1.81665821965e+003 1.00171694406e+003 5.48208805209e-001
15523 1.81306050235e+003 1.00150104822e+003 8.24444105704e-001
15522 1.81395845192e+003 1.00058250631e+003 4.60124160803e-001
15521 1.81693954466e+003 9.98422765402e+002 3.56337574442e-001
15520 1.81613709730e+003 9.95011631595e+002 4.27111967010e-001
15519 1.81801881736e+003 9.97948299051e+002 8.22635078801e-001
15518 1.81857661428e+003 9.99143470109e+002 4.96315978830e-001
15517 1.82566149820e+003 9.95413003646e+002 5.11999386180e-001
15516 1.76649454310e+003 1.01660670932e+003 1.11187683346e+000
15515 1.76659999782e+003 1.02016933967e+003 1.13485630090e+000
15514 1.77107966005e+003 1.01893438194e+003 1.00584697080e+000
15513 1.77716616190e+003 1.01680226396e+003 1.09314642427e+000
15512 1.77476189284e+003 1.01966389239e+003 4.71640681189e-001
15511 1.77833726196e+003 1.01404723798e+003 4.54092354737e-001
15510 1.78175986059e+003 1.01713635863e+003 6.55527694319e-001
15509 1.76810804715e+003 1.02457142715e+003 4.36986907523e-001
15508 1.76801705032e+003 1.02311326495e+003 1.02414754463e+000
15507 1.78052797377e+003 1.01772409878e+003 7.09407864323e-001
15506 1.76761125427e+003 1.01834313218e+003 9.52656287937e-001
15505 1.76496590489e+003 1.01738751977e+003 5.78491182667e-001
15504 1.76812749904e+003 1.02023692468e+003 3.94163612478e-001
15503 1.76587727636e+003 1.01839560153e+003 7.80546918613e-001
15502 1.77753514261e+003 1.01543127410e+003 2.97981615477e-001
15501 1.77746053846e+003 1.01868753571e+003 8.11682794775e-001
15500 1.77459328613e+003 1.01866809415e+003 5.38371888455e-001
15499 1.76966305016e+003 1.01754036271e+003 9.81632386308e-001
15498 1.77606772190e+003 1.01990627895e+003 8.56510794614e-001
15497 1.77774156433e+003 1.01472695825e+003 4.18647398368e-001
15496 1.76896963844e+003 1.02133715009e+003 9.91382640661e-001
15495 1.77727605295e+003 1.01983825489e+003 3.53737976683e-001
15494 1.77291778457e+003 1.02152243774e+003 8.93998381169e-001
15493 1.77974141384e+003 1.01844706301e+003 3.08852398682e-001
15492 1.76467609804e+003 1.01964341663e+003 8.59649245251e-001
15491 1.76451159746e+003 1.02457965532e+003 1.06567045805e+000
15490 1.77588682253e+003 1.01823321932e+003 8.26325895589e-001
15489 1.76422070954e+003 1.02206570221e+003 6.16658239686e-001
15488 1.77170537400e+003 1.02256121474e+003 5.00937804467e-001
15487 1.77910854077e+003 1.01536973440e+003 1.07688090276e+000
15486 1.76296285711e+003 1.02002799017e+003 8.78458712914e-001
15485 1.77311795223e+003 1.01952278177e+003 1.11567473838e+000
15484 1.76407691167e+003 1.02091339906e+003 5.44598139534e-001
15483 1.77467318222e+003 1.01463713947e+003 7.59576991598e-001
15482 1.76918448158e+003 1.01940970818e+003 9.48054359009e-001
15481 1.76345445923e+003 1.01811340677e+003 1.09825872095e+000
15480 1.76446479567e+003 1.02627360008e+003 6.28114927906e-001
15479 1.77017440437e+003 1.02288282593e+003 9.68355881306e-001
15478 1.77555554375e+003 1.01359197272e+003 6.08255144862e-001
15477 1.77903942008e+003 1.01728729653e+003 8.41945417275e-001
15476 1.76662474418e+003 1.02466061226e+003 1.04905591255e+000
15475 1.78016997020e+003 1.01657466205e+003 4.94496926800e-001
15474 1.76695290988e+003 1.02187592610e+003 6.07922406031e-001
15473 1.77101294021e+003 1.02101616407e+003 1.07702272750e+000
15472 1.77402862227e+003 1.01782220339e+003 4.78713162688e-001
15471 1.77444286643e+003 1.02086178865e+003 7.68048473613e-001
15470 1.83942950201e+003 9.68035661375e+002 7.98705340109e-001
15469 1.84080035600e+003 9.78845190126e+002 5.68063329325e-001
15468 1.84734591799e+003 9.73932800891e+002 9.73761942080e-001
15467 1.83968796111e+003 9.70107026169e+002 6.72356170773e-001
15466 1.84614015249e+003 9.72923974681e+002 5.04962578815e-001
15465 1.83757883823e+003 9.77387982101e+002 9.24545253422e-001
15464 1.84514724322e+003 9.75969199968e+002 5.64036712873e-001
15463 1.84182783662e+003 9.83180316100e+002 3.30901669666e-001
15462 1.84698025714e+003 9.79157597005e+002 4.80759246530e-001
15461 1.83634372595e+003 9.70905001178e+002 6.23515820596e-001
15460 1.83900628685e+003 9.83707966910e+002 8.40015289739e-001
15459 1.83798620329e+003 9.79933099243e+002 1.09955089030e+000
15458 1.84851366381e+003 9.74693662770e+002 4.13230837906e-001
15457 1.85178595194e+003 9.74775536105e+002 9.11867373512e-001
15456 1.84225164401e+003 9.67086543566e+002 1.08926106760e+000
15455 1.84252230716e+003 9.81916925398e+002 1.10184288650e+000
15454 1.83875117645e+003 9.72628642868e+002 7.67776824474e-001
15453 1.84880491032e+003 9.73287142335e+002 5.78006199862e-001
15452 1.85058310187e+003 9.75895718657e+002 5.22953622320e-001
15451 1.84202167570e+003 9.77063259383e+002 3.34044193047e-001
15450 1.84511144830e+003 9.77001758872e+002 4.69144892736e-001
15449 1.83176121867e+003 9.84755683666e+002 4.87303375447e-001
15448 1.84266427439e+003 9.75671725036e+002 3.10650925085e-001
15447 1.83715759702e+003 9.85171879059e+002 5.12159334679e-001
15446 1.84315111973e+003 9.79334775142e+002 4.51939936860e-001
15445 1.84201513556e+003 9.71843082516e+002 8.10332379608e-001
15444 1.84116848526e+003 9.69418826671e+002 9.60342544107e-001
15443 1.84678676521e+003 9.72281133199e+002 4.06841085046e-001
15442 1.83857906852e+003 9.85427940966e+002 9.32242905286e-001
15441 1.84385619343e+003 9.75546254061e+002 7.94532959377e-001
15440 1.84147653983e+003 9.75944368233e+002 9.07977658140e-001
15439 1.84405013298e+003 9.76985132905e+002 5.92306681865e-001
15438 1.84677833774e+003 9.75894822383e+002 1.06875939500e+000
15437 1.84122327637e+003 9.74675818111e+002 3.85623894386e-001
15436 1.84460236370e+003 9.80908432826e+002 5.93895569726e-001
15435 1.83717756588e+003 9.86542005970e+002 8.58119065144e-001
15434 1.83879797403e+003 9.74182183128e+002 7.86480659153e-001
15433 1.84453956165e+003 9.79645864905e+002 6.70257509571e-001
15432 1.84773489618e+003 9.77805281257e+002 1.06788079355e+000
15431 1.84334861077e+003 9.70805981347e+002 8.78982501059e-001
15430 1.84383579372e+003 9.78879180426e+002 3.70471079581e-001
15429 1.83886041141e+003 9.77063658809e+002 3.97435925715e-001
15428 1.83603260090e+003 9.87584706630e+002 6.90496367177e-001
15427 1.83773678623e+003 9.68095528574e+002 8.95109904987e-001
15426 1.84288007453e+003 9.76597753028e+002 6.40215718534e-001
15425 1.83323785201e+003 9.83340296709e+002 5.91116384857e-001
15424 1.85003332221e+003 9.72913255470e+002 4.96699037511e-001
15423 1.83955138147e+003 9.75825030802e+002 1.02089599643e+000
15422 1.83933511687e+003 9.78353885931e+002 9.77355011705e-001
15421 1.84193839949e+003 9.73145288779e+002 4.88156729468e-001
15420 1.83729211857e+003 9.83132131158e+002 2.92036781259e-001
15419 1.84393343642e+003 9.78150440739e+002 3.64793138771e-001
15418 1.83817622798e+003 9.66214773614e+002 1.03633484585e+000
15417 1.84740215624e+003 9.71094362255e+002 6.36449888336e-001
15416 1.83792420165e+003 9.75895074971e+002 6.07801699790e-001
15415 1.84930909985e+003 9.71863374198e+002 7.78790010053e-001
15414 1.83789927090e+003 9.64620043028e+002 5.82286172658e-001
15413 1.83453559530e+003 9.88321049619e+002 9.77829409775e-001
15412 1.84592077368e+003 9.79706061867e+002 7.12284674917e-001
15411 1.84113499543e+003 9.83831773831e+002 3.71754695356e-001
15410 1.83870903600e+003 9.69260185766e+002 6.22058891517e-001
15409 1.84202790721e+003 9.78216577722e+002 8.11086980873e-001
15408 1.84319974340e+003 9.78528460955e+002 3.55866293545e-001
15407 1.84883051811e+003 9.76060909794e+002 9.90161739055e-001
15406 1.84072105477e+003 9.71034168680e+002 7.15825364018e-001
15405 1.83654054355e+003 9.66909270634e+002 7.40685100879e-001
15404 1.84919798772e+003 9.77442528086e+002 4.39525947323e-001
15403 1.83817009879e+003 9.82045527030e+002 1.02090231666e+000
15402 1.84192338303e+003 9.68422620309e+002 2.86019660328e-001
15401 1.84197386176e+003 9.70572530005e+002 3.96500850756e-001
15400 1.84019428837e+003 9.83763137083e+002 3.38344986393e-001
15399 1.83593293328e+003 9.86511973740e+002 3.86879873765e-001
15398 1.84382040785e+003 9.74231570994e+002 3.66587427425e-001
15397 1.84107451553e+003 9.80943716084e+002 3.23506908260e-001
15396 1.84127927386e+003 9.73831725645e+002 4.60338667739e-001
15395 1.83998089813e+003 9.84782822768e+002 6.10937657979e-001
15394 1.84003124713e+003 9.80163864556e+002 9.58516785762e-001
15393 1.84046729743e+003 9.72679668098e+002 9.49141716469e-001
15392 1.84610090093e+003 9.77429475823e+002 6.08803216137e-001
15391 1.84191292031e+003 9.79958265353e+002 9.34395853811e-001
15390 1.84031291082e+003 9.82233448800e+002 1.13016042150e+000
15389 1.83680617403e+003 9.69524642906e+002 7.43535576468e-001
15388 1.83989009604e+003 9.69096694592e+002 3.58035201007e-001
15387 1.83755432887e+003 9.84072161209e+002 6.56945025993e-001
15386 1.84570740813e+003 9.71276062730e+002 1.06802828102e+000
15385 1.83583609215e+003 9.69994574544e+002 3.34385398140e-001
15384 1.84433597518e+003 9.71484764413e+002 3.19214559712e-001
15383 1.84073578416e+003 9.77394486573e+002 7.20392288871e-001
15382 1.84321635193e+003 9.77679828183e+002 4.92956870986e-001
15381 1.84253394099e+003 9.74435767056e+002 9.32186334011e-001
15380 1.84369884326e+003 9.72761386778e+002 1.10758004286e+000
15379 1.83778041517e+003 9.73301733872e+002 4.13538872717e-001
15378 1.84790098286e+003 9.72344085350e+002 7.09181449443e-001
15377 1.83807808990e+003 9.70874450373e+002 1.11115039059e+000
15376 1.83655113143e+003 9.80086336105e+002 3.43708355285e-001
15375 1.84529527481e+003 9.74299623454e+002 1.10943510161e+000
15374 1.84344623599e+003 9.80411510313e+002 6.64531482672e-001
15373 1.83700801590e+003 9.74529286312e+002 1.03683289659e+000
15372 1.84523418468e+003 9.72696471758e+002 4.29137799296e-001
15371 1.84024721232e+003 9.74283581806e+002 6.66307649060e-001
15370 1.80603588497e+003 1.00338917217e+003 5.04555114534e-001
15369 1.79371535942e+003 1.00652162070e+003 9.15689596480e-001
15368 1.80429949235e+003 1.00078060114e+003 2.85795419070e-001
15367 1.80382461423e+003 1.00766840971e+003 6.29940395799e-001
15366 1.79527423149e+003 1.01070324124e+003 8.57932724923e-001
15365 1.80512757379e+003 9.99634406664e+002 1.12824456642e+000
15364 1.79243542777e+003 1.00679608126e+003 3.93360269542e-001
15363 1.79315712888e+003 1.00223897126e+003 1.11093510702e+000
15362 1.80022142287e+003 1.00899667903e+003 9.08235862395e-001
15361 1.80725196872e+003 9.99093024094e+002 1.06409290241e+000
15360 1.79810718233e+003 1.00273903357e+003 9.74041374012e-001
15359 1.80175591330e+003 1.00136019288e+003 9.42371919494e-001
